날짜,요일,월,분기,카테고리,제품명,판매수량,단가,할인율,판매가격,매출액,원가,이익,마케팅_캠페인
2023-07-15,토,7,3,유제품,크림,58,7081,0,7081.0,410698.0,219670.51792243205,191027.48207756795,없음
2023-07-15,토,7,3,베이커리,식빵,60,2605,0,2605.0,156300.0,78590.8099140813,77709.1900859187,없음
2023-07-15,토,7,3,베이커리,크로와상,21,3078,0,3078.0,64638.0,40233.13714411348,24404.862855886517,없음
2023-07-15,토,7,3,베이커리,베이글,24,3444,0,3444.0,82656.0,38459.932397619996,44196.067602380004,없음
2023-07-15,토,7,3,베이커리,머핀,22,5864,0,5864.0,129008.0,60843.07071285805,68164.92928714195,없음
2023-07-15,토,7,3,베이커리,케이크,59,1843,0,1843.0,108737.0,67631.3701258683,41105.6298741317,없음
2023-07-16,일,7,3,과일,사과,24,1396,0,1396.0,33504.0,23439.92513708789,10064.074862912112,없음
2023-07-16,일,7,3,과일,바나나,59,4778,0,4778.0,281902.0,147943.6207385185,133958.3792614815,없음
2023-07-16,일,7,3,과일,오렌지,55,4510,0,4510.0,248050.0,129641.02423321073,118408.97576678927,없음
2023-07-16,일,7,3,과일,딸기,34,2258,0,2258.0,76772.0,41344.16725159477,35427.83274840523,없음
2023-07-16,일,7,3,과일,포도,64,1289,0,1289.0,82496.0,35500.464882470835,46995.535117529165,없음
2023-07-16,일,7,3,과일,수박,56,3693,0,3693.0,206808.0,120584.15731847391,86223.84268152609,온라인 광고
2023-07-16,일,7,3,과일,멜론,61,4586,0,4586.0,279746.0,171135.69985515036,108610.30014484964,없음
2023-07-16,일,7,3,채소,양파,14,610,0,610.0,8540.0,3925.4444898133147,4614.555510186685,없음
2023-07-16,일,7,3,채소,감자,37,2322,0,2322.0,85914.0,51303.015414763584,34610.984585236416,없음
2023-07-16,일,7,3,채소,당근,19,1861,18,1526.0200000000002,28994.380000000005,15574.403942620027,13419.976057379978,할인 프로모션
2023-07-16,일,7,3,채소,토마토,46,1643,0,1643.0,75578.0,41255.3009802896,34322.6990197104,없음
2023-07-16,일,7,3,채소,오이,20,2734,0,2734.0,54680.0,26099.390065923322,28580.609934076678,없음
2023-07-16,일,7,3,채소,상추,25,2483,0,2483.0,62075.0,40128.442297314235,21946.557702685765,없음
2023-07-16,일,7,3,채소,시금치,20,1013,0,1013.0,20260.0,8322.491221909397,11937.508778090603,없음
2023-07-16,일,7,3,육류,소고기,40,10815,0,10815.0,432600.0,211816.7765485524,220783.2234514476,없음
2023-07-16,일,7,3,육류,돼지고기,21,14490,0,14490.0,304290.0,174773.6456893082,129516.3543106918,없음
2023-07-16,일,7,3,육류,닭고기,62,13184,0,13184.0,817408.0,376225.2147998612,441182.7852001388,포인트 적립
2023-07-16,일,7,3,육류,양고기,35,17725,0,17725.0,620375.0,261151.34068718256,359223.65931281744,없음
2023-07-16,일,7,3,육류,오리고기,19,17445,0,17445.0,331455.0,158620.4040559568,172834.5959440432,없음
2023-07-16,일,7,3,해산물,연어,57,13378,0,13378.0,762546.0,471620.1518053637,290925.8481946363,시즌 특별전
2023-07-16,일,7,3,해산물,참치,29,10326,0,10326.0,299454.0,152617.4741560507,146836.5258439493,없음
2023-07-16,일,7,3,해산물,새우,67,13478,0,13478.0,903026.0,556569.4960615601,346456.5039384399,시즌 특별전
2023-07-16,일,7,3,해산물,오징어,24,4233,0,4233.0,101592.0,53254.244382294455,48337.755617705545,포인트 적립
2023-07-16,일,7,3,해산물,조개,37,9699,0,9699.0,358863.0,230765.40340889094,128097.59659110906,없음
2023-07-16,일,7,3,해산물,게,67,10219,0,10219.0,684673.0,283571.6405298207,401101.3594701793,1+1 이벤트
2023-07-16,일,7,3,유제품,우유,69,6547,0,6547.0,451743.0,258373.16814474203,193369.83185525797,없음
2023-07-16,일,7,3,유제품,치즈,47,3354,0,3354.0,157638.0,86622.4922316524,71015.5077683476,없음
2023-07-16,일,7,3,유제품,요거트,56,7722,0,7722.0,432432.0,176228.66988968337,256203.33011031663,없음
2023-07-16,일,7,3,유제품,버터,47,6341,0,6341.0,298027.0,130988.04597331682,167038.95402668318,없음
2023-07-16,일,7,3,유제품,크림,18,6309,0,6309.0,113562.0,46956.74597278983,66605.25402721018,없음
2023-07-16,일,7,3,베이커리,식빵,25,2786,0,2786.0,69650.0,45996.72256718895,23653.277432811054,온라인 광고
2023-07-16,일,7,3,베이커리,크로와상,42,1379,0,1379.0,57918.0,36718.49301723549,21199.506982764513,없음
2023-07-16,일,7,3,베이커리,베이글,29,3390,0,3390.0,98310.0,58025.50202521242,40284.49797478758,없음
2023-07-16,일,7,3,베이커리,머핀,28,3809,0,3809.0,106652.0,54048.888630343994,52603.111369656006,없음
2023-07-16,일,7,3,베이커리,케이크,49,4320,0,4320.0,211680.0,143285.7648728693,68394.2351271307,없음
2023-07-17,월,7,3,과일,사과,59,4052,0,4052.0,239068.0,133463.5405929377,105604.4594070623,없음
2023-07-17,월,7,3,과일,바나나,40,2553,0,2553.0,102120.0,49579.359018232346,52540.640981767654,없음
2023-07-17,월,7,3,과일,오렌지,29,2417,0,2417.0,70093.0,32906.42433928675,37186.57566071325,온라인 광고
2023-07-17,월,7,3,과일,딸기,23,4498,0,4498.0,103454.0,45950.7333318304,57503.2666681696,없음
2023-07-17,월,7,3,과일,포도,36,3778,0,3778.0,136008.0,69994.4700424258,66013.5299575742,없음
2023-07-17,월,7,3,과일,수박,43,1806,0,1806.0,77658.0,44007.23368615038,33650.76631384962,없음
2023-07-17,월,7,3,과일,멜론,34,2781,0,2781.0,94554.0,65424.80262308991,29129.197376910088,없음
2023-07-17,월,7,3,채소,양파,11,1603,0,1603.0,17633.0,10096.555414477418,7536.444585522582,없음
2023-07-17,월,7,3,채소,감자,16,1138,0,1138.0,18208.0,11028.872675990255,7179.127324009745,없음
2023-07-17,월,7,3,채소,당근,13,836,0,836.0,10868.0,4800.7486360564235,6067.2513639435765,없음
2023-07-17,월,7,3,채소,토마토,27,1285,0,1285.0,34695.0,19278.055499824193,15416.944500175807,없음
2023-07-17,월,7,3,채소,오이,38,2836,0,2836.0,107768.0,54250.30153598445,53517.69846401555,없음
2023-07-17,월,7,3,채소,상추,33,2621,0,2621.0,86493.0,43678.688191153575,42814.311808846425,1+1 이벤트
2023-07-17,월,7,3,채소,시금치,19,2758,0,2758.0,52402.0,24443.431766826303,27958.568233173697,없음
2023-07-17,월,7,3,육류,소고기,47,7220,0,7220.0,339340.0,143865.29921518406,195474.70078481594,없음
2023-07-17,월,7,3,육류,돼지고기,14,8692,0,8692.0,121688.0,67262.52622429394,54425.473775706065,없음
2023-07-17,월,7,3,육류,닭고기,26,10892,0,10892.0,283192.0,197018.32318972773,86173.67681027227,없음
2023-07-17,월,7,3,육류,양고기,25,19333,0,19333.0,483325.0,288642.5148205519,194682.4851794481,없음
2023-07-17,월,7,3,육류,오리고기,27,19495,0,19495.0,526365.0,344103.58632520033,182261.41367479967,없음
2023-07-17,월,7,3,해산물,연어,13,13554,0,13554.0,176202.0,91459.11967932936,84742.88032067064,없음
2023-07-17,월,7,3,해산물,참치,22,9857,0,9857.0,216854.0,137118.76903273573,79735.23096726427,없음
2023-07-17,월,7,3,해산물,새우,37,9997,0,9997.0,369889.0,240431.4252342517,129457.57476574829,포인트 적립
2023-07-17,월,7,3,해산물,오징어,73,5934,0,5934.0,433182.0,286142.07006272627,147039.92993727373,1+1 이벤트
2023-07-17,월,7,3,해산물,조개,18,7602,0,7602.0,136836.0,71348.5301184248,65487.469881575205,없음
2023-07-17,월,7,3,해산물,게,42,4007,0,4007.0,168294.0,98576.45368131269,69717.54631868731,없음
2023-07-17,월,7,3,유제품,우유,20,3867,0,3867.0,77340.0,51451.37677447721,25888.623225522788,포인트 적립
2023-07-17,월,7,3,유제품,치즈,15,7392,0,7392.0,110880.0,45477.00322170611,65402.99677829389,없음
2023-07-17,월,7,3,유제품,요거트,16,7783,0,7783.0,124528.0,60537.938247454455,63990.061752545545,없음
2023-07-17,월,7,3,유제품,버터,42,2751,0,2751.0,115542.0,52503.478127162976,63038.521872837024,없음
2023-07-17,월,7,3,유제품,크림,45,1668,0,1668.0,75060.0,46376.04525463598,28683.95474536402,없음
2023-07-17,월,7,3,베이커리,식빵,18,2717,0,2717.0,48906.0,24586.23489398889,24319.76510601111,없음
2023-07-17,월,7,3,베이커리,크로와상,27,2622,27,1914.06,51679.619999999995,24058.63889787044,27620.981102129554,할인 프로모션
2023-07-17,월,7,3,베이커리,베이글,30,1703,0,1703.0,51090.0,32484.34363469473,18605.65636530527,없음
2023-07-17,월,7,3,베이커리,머핀,14,4959,0,4959.0,69426.0,41393.738981197894,28032.261018802106,포인트 적립
2023-07-17,월,7,3,베이커리,케이크,80,2912,0,2912.0,232960.0,133330.53143432885,99629.46856567115,1+1 이벤트
2023-07-18,화,7,3,과일,사과,25,4193,0,4193.0,104825.0,47715.451945991714,57109.548054008286,없음
2023-07-18,화,7,3,과일,바나나,52,4059,0,4059.0,211068.0,127029.27236678079,84038.72763321921,없음
2023-07-18,화,7,3,과일,오렌지,14,2743,0,2743.0,38402.0,21724.41046662929,16677.58953337071,없음
2023-07-18,화,7,3,과일,딸기,29,3351,0,3351.0,97179.0,61116.016990042735,36062.983009957265,없음
2023-07-18,화,7,3,과일,포도,20,4412,0,4412.0,88240.0,57828.7116318391,30411.288368160902,없음
2023-07-18,화,7,3,과일,수박,96,1091,0,1091.0,104736.0,49300.6936716457,55435.3063283543,1+1 이벤트
2023-07-18,화,7,3,과일,멜론,64,1076,0,1076.0,68864.0,28470.27182380558,40393.72817619442,없음
2023-07-18,화,7,3,채소,양파,40,2259,0,2259.0,90360.0,60423.24329266015,29936.756707339853,없음
2023-07-18,화,7,3,채소,감자,26,2053,0,2053.0,53378.0,35740.461573268076,17637.538426731924,없음
2023-07-18,화,7,3,채소,당근,23,2127,0,2127.0,48921.0,31440.58185041713,17480.41814958287,없음
2023-07-18,화,7,3,채소,토마토,14,1237,0,1237.0,17318.0,10428.896622807626,6889.103377192374,없음
2023-07-18,화,7,3,채소,오이,40,2736,0,2736.0,109440.0,72052.52595652294,37387.474043477065,없음
2023-07-18,화,7,3,채소,상추,31,1966,0,1966.0,60946.0,26879.49831528313,34066.50168471687,없음
2023-07-18,화,7,3,채소,시금치,16,2482,0,2482.0,39712.0,22462.736835682368,17249.263164317632,없음
2023-07-18,화,7,3,육류,소고기,41,8991,0,8991.0,368631.0,174828.2908307629,193802.7091692371,없음
2023-07-18,화,7,3,육류,돼지고기,38,6800,0,6800.0,258400.0,130194.35004635417,128205.64995364583,없음
2023-07-18,화,7,3,육류,닭고기,53,7377,12,6491.76,344063.28,227734.05404450974,116329.22595549028,할인 프로모션
2023-07-18,화,7,3,육류,양고기,16,8771,16,7367.639999999999,117882.23999999999,72079.4222810441,45802.81771895589,할인 프로모션
2023-07-18,화,7,3,육류,오리고기,48,10486,0,10486.0,503328.0,264897.2773642972,238430.7226357028,없음
2023-07-18,화,7,3,해산물,연어,43,7824,0,7824.0,336432.0,137266.35127957698,199165.64872042302,없음
2023-07-18,화,7,3,해산물,참치,27,12520,0,12520.0,338040.0,145480.28810449585,192559.71189550415,없음
2023-07-18,화,7,3,해산물,새우,21,14532,0,14532.0,305172.0,163719.80224485233,141452.19775514767,없음
2023-07-18,화,7,3,해산물,오징어,48,11111,0,11111.0,533328.0,252186.69842312598,281141.301576874,없음
2023-07-18,화,7,3,해산물,조개,24,3360,18,2755.2000000000003,66124.8,30714.659873109744,35410.140126890255,할인 프로모션
2023-07-18,화,7,3,해산물,게,10,10729,0,10729.0,107290.0,45361.62563000976,61928.37436999024,없음
2023-07-18,화,7,3,유제품,우유,17,5438,0,5438.0,92446.0,47266.7583183379,45179.2416816621,없음
2023-07-18,화,7,3,유제품,치즈,11,3658,0,3658.0,40238.0,16935.64150793249,23302.35849206751,없음
2023-07-18,화,7,3,유제품,요거트,36,4975,0,4975.0,179100.0,100867.84434018226,78232.15565981774,없음
2023-07-18,화,7,3,유제품,버터,31,3132,0,3132.0,97092.0,46200.39297764354,50891.60702235646,없음
2023-07-18,화,7,3,유제품,크림,35,6177,0,6177.0,216195.0,131785.6202487344,84409.3797512656,1+1 이벤트
2023-07-18,화,7,3,베이커리,식빵,29,4600,0,4600.0,133400.0,59987.13226121802,73412.86773878198,없음
2023-07-18,화,7,3,베이커리,크로와상,40,2533,0,2533.0,101320.0,67366.67878188196,33953.32121811804,없음
2023-07-18,화,7,3,베이커리,베이글,30,3917,0,3917.0,117510.0,78386.87315306395,39123.12684693605,없음
2023-07-18,화,7,3,베이커리,머핀,24,4238,0,4238.0,101712.0,50214.82677176283,51497.17322823717,없음
2023-07-18,화,7,3,베이커리,케이크,45,1058,0,1058.0,47610.0,20667.032847302526,26942.967152697474,없음
2023-07-19,수,7,3,과일,사과,106,2680,17,2224.4,235786.40000000002,133745.45200940577,102040.94799059426,할인 프로모션
2023-07-19,수,7,3,과일,바나나,43,2218,0,2218.0,95374.0,39361.591122375576,56012.408877624424,없음
2023-07-19,수,7,3,과일,오렌지,50,2399,0,2399.0,119950.0,62274.59439485232,57675.40560514768,없음
2023-07-19,수,7,3,과일,딸기,17,2456,0,2456.0,41752.0,26979.671025994543,14772.328974005457,없음
2023-07-19,수,7,3,과일,포도,51,1003,0,1003.0,51153.0,31160.454995862765,19992.545004137235,없음
2023-07-19,수,7,3,과일,수박,30,1778,0,1778.0,53340.0,24038.451149000837,29301.548850999163,없음
2023-07-19,수,7,3,과일,멜론,49,4599,0,4599.0,225351.0,154728.29162401523,70622.70837598477,없음
2023-07-19,수,7,3,채소,양파,33,1045,15,888.25,29312.25,15657.765054904996,13654.484945095004,할인 프로모션
2023-07-19,수,7,3,채소,감자,28,1268,0,1268.0,35504.0,16709.753050635427,18794.246949364573,온라인 광고
2023-07-19,수,7,3,채소,당근,56,1416,0,1416.0,79296.0,50724.1569123077,28571.8430876923,포인트 적립
2023-07-19,수,7,3,채소,토마토,19,1100,0,1100.0,20900.0,12673.652808127343,8226.347191872657,없음
2023-07-19,수,7,3,채소,오이,41,1386,0,1386.0,56826.0,24831.422757480846,31994.577242519154,포인트 적립
2023-07-19,수,7,3,채소,상추,41,543,0,543.0,22263.0,12200.061606900732,10062.938393099268,1+1 이벤트
2023-07-19,수,7,3,채소,시금치,11,1852,0,1852.0,20372.0,9463.447212665424,10908.552787334576,없음
2023-07-19,수,7,3,육류,소고기,26,13301,0,13301.0,345826.0,238076.11581232236,107749.88418767764,없음
2023-07-19,수,7,3,육류,돼지고기,39,10312,0,10312.0,402168.0,214864.9723666566,187303.0276333434,없음
2023-07-19,수,7,3,육류,닭고기,23,19432,0,19432.0,446936.0,292284.4537608286,154651.5462391714,없음
2023-07-19,수,7,3,육류,양고기,48,12500,0,12500.0,600000.0,373574.86096273403,226425.13903726597,없음
2023-07-19,수,7,3,육류,오리고기,50,12353,0,12353.0,617650.0,254679.68183371972,362970.3181662803,없음
2023-07-19,수,7,3,해산물,연어,8,5603,0,5603.0,44824.0,28122.726722350104,16701.273277649896,없음
2023-07-19,수,7,3,해산물,참치,42,8678,0,8678.0,364476.0,198590.730599935,165885.269400065,없음
2023-07-19,수,7,3,해산물,새우,33,13493,0,13493.0,445269.0,287948.7682721375,157320.2317278625,없음
2023-07-19,수,7,3,해산물,오징어,37,9681,0,9681.0,358197.0,169787.22615906806,188409.77384093194,없음
2023-07-19,수,7,3,해산물,조개,14,4335,0,4335.0,60690.0,41555.48507111097,19134.51492888903,없음
2023-07-19,수,7,3,해산물,게,42,5131,0,5131.0,215502.0,118403.60113689481,97098.39886310519,없음
2023-07-19,수,7,3,유제품,우유,51,6836,0,6836.0,348636.0,163582.01691630765,185053.98308369235,없음
2023-07-19,수,7,3,유제품,치즈,29,7144,0,7144.0,207176.0,144090.07758297166,63085.92241702834,없음
2023-07-19,수,7,3,유제품,요거트,22,2248,0,2248.0,49456.0,30950.199018364565,18505.800981635435,없음
2023-07-19,수,7,3,유제품,버터,13,2451,0,2451.0,31863.0,17286.833906215656,14576.166093784344,없음
2023-07-19,수,7,3,유제품,크림,57,2198,0,2198.0,125286.0,52065.448242564824,73220.55175743517,시즌 특별전
2023-07-19,수,7,3,베이커리,식빵,37,1299,0,1299.0,48063.0,31503.9955743501,16559.0044256499,없음
2023-07-19,수,7,3,베이커리,크로와상,31,3388,0,3388.0,105028.0,55562.50936216233,49465.49063783767,없음
2023-07-19,수,7,3,베이커리,베이글,28,3917,0,3917.0,109676.0,66378.16500779953,43297.83499220047,없음
2023-07-19,수,7,3,베이커리,머핀,38,5771,0,5771.0,219298.0,115252.69412108649,104045.30587891351,없음
2023-07-19,수,7,3,베이커리,케이크,32,3524,0,3524.0,112768.0,68846.80778790973,43921.192212090275,없음
2023-07-20,목,7,3,과일,사과,39,2205,0,2205.0,85995.0,35248.24619173583,50746.75380826417,없음
2023-07-20,목,7,3,과일,바나나,45,1078,0,1078.0,48510.0,19687.98861489743,28822.01138510257,없음
2023-07-20,목,7,3,과일,오렌지,46,2706,0,2706.0,124476.0,70417.77882981833,54058.22117018167,온라인 광고
2023-07-20,목,7,3,과일,딸기,43,3692,0,3692.0,158756.0,72016.80439312039,86739.19560687961,없음
2023-07-20,목,7,3,과일,포도,49,3322,0,3322.0,162778.0,96951.19922714836,65826.80077285164,없음
2023-07-20,목,7,3,과일,수박,38,4549,0,4549.0,172862.0,69682.58235754476,103179.41764245524,없음
2023-07-20,목,7,3,과일,멜론,59,1868,0,1868.0,110212.0,75026.29633402405,35185.70366597595,없음
2023-07-20,목,7,3,채소,양파,41,2290,0,2290.0,93890.0,44576.96155102928,49313.03844897072,없음
2023-07-20,목,7,3,채소,감자,48,2457,0,2457.0,117936.0,77886.25338703064,40049.746612969364,없음
2023-07-20,목,7,3,채소,당근,24,2977,0,2977.0,71448.0,39807.27078319238,31640.729216807616,없음
2023-07-20,목,7,3,채소,토마토,40,2947,0,2947.0,117880.0,69063.65182323688,48816.34817676312,없음
2023-07-20,목,7,3,채소,오이,37,2425,0,2425.0,89725.0,43893.520564759674,45831.479435240326,없음
2023-07-20,목,7,3,채소,상추,41,1385,0,1385.0,56785.0,37961.81343461939,18823.18656538061,없음
2023-07-20,목,7,3,채소,시금치,41,2487,0,2487.0,101967.0,63242.99950136876,38724.00049863124,없음
2023-07-20,목,7,3,육류,소고기,23,12806,0,12806.0,294538.0,126061.80273471434,168476.19726528565,없음
2023-07-20,목,7,3,육류,돼지고기,17,6241,0,6241.0,106097.0,71495.70151351692,34601.29848648308,없음
2023-07-20,목,7,3,육류,닭고기,12,10530,0,10530.0,126360.0,64790.185366828235,61569.814633171765,포인트 적립
2023-07-20,목,7,3,육류,양고기,35,8923,0,8923.0,312305.0,166054.87337534773,146250.12662465227,없음
2023-07-20,목,7,3,육류,오리고기,15,7019,0,7019.0,105285.0,56414.07659262042,48870.92340737958,없음
2023-07-20,목,7,3,해산물,연어,18,12273,0,12273.0,220914.0,94131.1785422229,126782.8214577771,없음
2023-07-20,목,7,3,해산물,참치,71,14075,0,14075.0,999325.0,559265.1563468904,440059.8436531096,1+1 이벤트
2023-07-20,목,7,3,해산물,새우,32,14842,0,14842.0,474944.0,316225.45291118004,158718.54708881996,없음
2023-07-20,목,7,3,해산물,오징어,48,12219,0,12219.0,586512.0,291066.43567043054,295445.56432956946,없음
2023-07-20,목,7,3,해산물,조개,50,10445,10,9400.5,470025.0,216679.82688543244,253345.17311456756,할인 프로모션
2023-07-20,목,7,3,해산물,게,47,13827,26,10231.98,480903.06,260082.7275940713,220820.3324059287,할인 프로모션
2023-07-20,목,7,3,유제품,우유,26,7557,0,7557.0,196482.0,116763.3286310405,79718.6713689595,없음
2023-07-20,목,7,3,유제품,치즈,40,4576,0,4576.0,183040.0,101888.94306276512,81151.05693723488,온라인 광고
2023-07-20,목,7,3,유제품,요거트,14,4738,0,4738.0,66332.0,41411.96026793483,24920.03973206517,없음
2023-07-20,목,7,3,유제품,버터,31,1812,0,1812.0,56172.0,25479.203368551953,30692.796631448047,없음
2023-07-20,목,7,3,유제품,크림,26,2385,0,2385.0,62010.0,39591.41755509295,22418.58244490705,없음
2023-07-20,목,7,3,베이커리,식빵,19,4033,0,4033.0,76627.0,50471.74717931896,26155.25282068104,없음
2023-07-20,목,7,3,베이커리,크로와상,53,1261,0,1261.0,66833.0,37053.39050463097,29779.609495369034,없음
2023-07-20,목,7,3,베이커리,베이글,40,3054,0,3054.0,122160.0,55897.81351146536,66262.18648853464,시즌 특별전
2023-07-20,목,7,3,베이커리,머핀,22,2940,0,2940.0,64680.0,28701.742129753955,35978.257870246045,없음
2023-07-20,목,7,3,베이커리,케이크,14,4412,0,4412.0,61768.0,42991.64919981763,18776.350800182372,없음
2023-07-21,금,7,3,과일,사과,23,3305,0,3305.0,76015.0,47489.463303558405,28525.536696441595,없음
2023-07-21,금,7,3,과일,바나나,51,1661,0,1661.0,84711.0,44234.6868975661,40476.3131024339,없음
2023-07-21,금,7,3,과일,오렌지,37,4648,0,4648.0,171976.0,86318.35612632152,85657.64387367848,없음
2023-07-21,금,7,3,과일,딸기,71,4445,0,4445.0,315595.0,143614.38802304075,171980.61197695925,없음
2023-07-21,금,7,3,과일,포도,44,1887,0,1887.0,83028.0,53094.15112406712,29933.848875932883,없음
2023-07-21,금,7,3,과일,수박,69,3704,0,3704.0,255576.0,147862.3132133986,107713.6867866014,없음
2023-07-21,금,7,3,과일,멜론,49,1248,0,1248.0,61152.0,26558.26802028528,34593.73197971472,없음
2023-07-21,금,7,3,채소,양파,43,2641,0,2641.0,113563.0,70726.1222114654,42836.877788534606,없음
2023-07-21,금,7,3,채소,감자,19,901,0,901.0,17119.0,7729.519420101332,9389.480579898667,없음
2023-07-21,금,7,3,채소,당근,25,1073,0,1073.0,26825.0,16131.360484363258,10693.639515636742,없음
2023-07-21,금,7,3,채소,토마토,39,2502,0,2502.0,97578.0,67547.93926660127,30030.06073339873,시즌 특별전
2023-07-21,금,7,3,채소,오이,35,1261,29,895.31,31335.85,14488.362530883982,16847.487469116015,할인 프로모션
2023-07-21,금,7,3,채소,상추,14,1360,0,1360.0,19040.0,11822.475392138856,7217.5246078611435,없음
2023-07-21,금,7,3,채소,시금치,50,2462,0,2462.0,123100.0,75545.56715733999,47554.43284266001,없음
2023-07-21,금,7,3,육류,소고기,46,18214,0,18214.0,837844.0,455411.28297679266,382432.71702320734,없음
2023-07-21,금,7,3,육류,돼지고기,12,5275,0,5275.0,63300.0,26898.576183279245,36401.42381672075,없음
2023-07-21,금,7,3,육류,닭고기,13,7172,0,7172.0,93236.0,62818.10769889645,30417.89230110355,없음
2023-07-21,금,7,3,육류,양고기,12,6826,0,6826.0,81912.0,33411.94131572228,48500.05868427772,없음
2023-07-21,금,7,3,육류,오리고기,32,6691,0,6691.0,214112.0,96726.70531647884,117385.29468352116,없음
2023-07-21,금,7,3,해산물,연어,31,3036,0,3036.0,94116.0,53100.09187371363,41015.90812628637,없음
2023-07-21,금,7,3,해산물,참치,43,8072,0,8072.0,347096.0,242881.33669086837,104214.66330913163,없음
2023-07-21,금,7,3,해산물,새우,18,6286,0,6286.0,113148.0,63715.118663632245,49432.881336367755,없음
2023-07-21,금,7,3,해산물,오징어,13,3996,0,3996.0,51948.0,31056.069517942276,20891.930482057724,없음
2023-07-21,금,7,3,해산물,조개,20,5260,0,5260.0,105200.0,47675.9189200985,57524.0810799015,없음
2023-07-21,금,7,3,해산물,게,17,4780,0,4780.0,81260.0,34986.74609611991,46273.25390388009,포인트 적립
2023-07-21,금,7,3,유제품,우유,51,4786,0,4786.0,244086.0,119957.86179387163,124128.13820612837,포인트 적립
2023-07-21,금,7,3,유제품,치즈,16,5026,0,5026.0,80416.0,53797.85761372026,26618.14238627974,없음
2023-07-21,금,7,3,유제품,요거트,26,4591,0,4591.0,119366.0,68594.14541932743,50771.854580672574,없음
2023-07-21,금,7,3,유제품,버터,40,3945,0,3945.0,157800.0,105279.08540078493,52520.91459921507,없음
2023-07-21,금,7,3,유제품,크림,15,5315,0,5315.0,79725.0,44872.65815500213,34852.34184499787,없음
2023-07-21,금,7,3,베이커리,식빵,18,2268,0,2268.0,40824.0,17184.662823302828,23639.337176697172,없음
2023-07-21,금,7,3,베이커리,크로와상,25,4520,0,4520.0,113000.0,67304.0408550448,45695.959144955195,없음
2023-07-21,금,7,3,베이커리,베이글,15,5767,0,5767.0,86505.0,47112.04778938212,39392.95221061788,없음
2023-07-21,금,7,3,베이커리,머핀,22,1938,0,1938.0,42636.0,29587.831529152125,13048.168470847875,없음
2023-07-21,금,7,3,베이커리,케이크,43,3031,0,3031.0,130333.0,58074.531623147195,72258.4683768528,없음
2023-07-22,토,7,3,과일,사과,67,3884,0,3884.0,260228.0,179768.387627346,80459.612372654,없음
2023-07-22,토,7,3,과일,바나나,38,3729,0,3729.0,141702.0,69907.42282545262,71794.57717454738,없음
2023-07-22,토,7,3,과일,오렌지,108,1169,0,1169.0,126252.0,68443.62978525247,57808.37021474753,1+1 이벤트
2023-07-22,토,7,3,과일,딸기,76,3718,0,3718.0,282568.0,146100.67074546337,136467.32925453663,없음
2023-07-22,토,7,3,과일,포도,73,1840,0,1840.0,134320.0,57279.75919653113,77040.24080346887,없음
2023-07-22,토,7,3,과일,수박,74,4713,0,4713.0,348762.0,225780.98291297775,122981.01708702225,없음
2023-07-22,토,7,3,과일,멜론,29,4816,0,4816.0,139664.0,87738.099084559,51925.900915441,없음
2023-07-22,토,7,3,채소,양파,83,1304,0,1304.0,108232.0,44194.12587396839,64037.87412603161,시즌 특별전
2023-07-22,토,7,3,채소,감자,47,1745,0,1745.0,82015.0,44152.51545830091,37862.48454169909,없음
2023-07-22,토,7,3,채소,당근,55,753,0,753.0,41415.0,16639.814847506837,24775.185152493163,없음
2023-07-22,토,7,3,채소,토마토,38,558,0,558.0,21204.0,14436.925094691942,6767.074905308058,없음
2023-07-22,토,7,3,채소,오이,35,2984,25,2238.0,78330.0,35783.42020595504,42546.57979404496,할인 프로모션
2023-07-22,토,7,3,채소,상추,29,897,0,897.0,26013.0,13412.121097723908,12600.878902276092,없음
2023-07-22,토,7,3,채소,시금치,66,729,0,729.0,48114.0,31055.859026873695,17058.140973126305,없음
2023-07-22,토,7,3,육류,소고기,28,19403,0,19403.0,543284.0,315687.4676404121,227596.5323595879,없음
2023-07-22,토,7,3,육류,돼지고기,24,6823,0,6823.0,163752.0,113136.05896345916,50615.94103654084,없음
2023-07-22,토,7,3,육류,닭고기,24,18107,0,18107.0,434568.0,281776.27775993315,152791.72224006685,없음
2023-07-22,토,7,3,육류,양고기,101,7750,0,7750.0,782750.0,469127.2312925147,313622.7687074853,시즌 특별전
2023-07-22,토,7,3,육류,오리고기,11,6663,0,6663.0,73293.0,48601.58753945565,24691.41246054435,없음
2023-07-22,토,7,3,해산물,연어,42,13903,27,10149.19,426265.98000000004,249733.72246840477,176532.25753159527,할인 프로모션
2023-07-22,토,7,3,해산물,참치,32,11867,0,11867.0,379744.0,219113.1314080275,160630.8685919725,없음
2023-07-22,토,7,3,해산물,새우,26,6818,0,6818.0,177268.0,113210.7762272107,64057.22377278929,없음
2023-07-22,토,7,3,해산물,오징어,54,13645,0,13645.0,736830.0,396621.42006962385,340208.57993037615,없음
2023-07-22,토,7,3,해산물,조개,69,10058,21,7945.820000000001,548261.5800000001,230392.6477556284,317868.9322443717,할인 프로모션
2023-07-22,토,7,3,해산물,게,22,3869,0,3869.0,85118.0,45948.177920978844,39169.822079021156,없음
2023-07-22,토,7,3,유제품,우유,26,3130,0,3130.0,81380.0,50430.836164099586,30949.163835900414,없음
2023-07-22,토,7,3,유제품,치즈,65,2046,0,2046.0,132990.0,75070.20637917184,57919.79362082816,온라인 광고
