index,Date,Status,Fulfilment,ship-service-level,Style,SKU,Category,Size,Courier Status,Qty,Amount,ship-city,ship-state,ship-postal-code,promotion-ids,Gender,Age Group
344,2024-03-08,Shipped,Amazon,Expedited,딸기,FR-STB-012,과일,400g,Delivered,2,12900,서대문구,서울,3600,SUMMERFRUIT,M,50대
345,2024-03-08,Shipped,Coupang,Standard,양배추,VG-CBG-012,채소,1통,Delivered,1,3900,강북구,서울,1000,NO_PROMO,F,30대
346,2024-03-08,Shipped,Market Kurly,Priority,무가당 요구르트,DP-YGT-035,유제품,4개입,Delivered,3,6900,도봉구,서울,1300,DAIRYPROMO,M,40대
347,2024-03-08,Shipped,SSG.com,Standard,파인애플,FR-PNP-012,과일,1개,Delivered,1,6900,노원구,서울,1300,FRUITPROMO5,F,50대
348,2024-03-09,Shipped,Amazon,Expedited,청경채,VG-BCH-012,채소,300g,In Transit,2,4900,중랑구,서울,2100,VEGGIESALE,M,30대
349,2024-03-09,Shipped,Coupang,Standard,저지방 우유,DP-MLK-024,유제품,1L,Delivered,1,3500,구로구,서울,8200,DAIRYPROMO,F,60대
350,2024-03-09,Shipped,Market Kurly,Expedited,블루베리,FR-BBR-012,과일,200g,Delivered,3,9800,금천구,서울,8500,SUMMERFRUIT,M,30대
351,2024-03-09,Shipped,SSG.com,Standard,방울토마토,VG-TOM-025,채소,300g,Delivered,1,4800,동작구,서울,7200,VEGGIESALE,F,40대
352,2024-03-09,Shipped,Amazon,Priority,모짜렐라 치즈,DP-CHS-024,유제품,250g,Delivered,2,8500,관악구,서울,8700,DAIRYPROMO,M,50대
353,2024-03-10,Shipped,Coupang,Standard,사과,FR-APL-012,과일,1kg,In Transit,1,6500,광진구,서울,5000,FRUITPROMO5,F,30대
354,2024-03-10,Shipped,Market Kurly,Expedited,고구마,VG-SWP-012,채소,1kg,Delivered,3,5800,성북구,서울,2800,VEGGIESALE,M,40대
355,2024-03-10,Shipped,SSG.com,Standard,연유,DP-CDM-012,유제품,300g,Delivered,1,4500,강동구,서울,5900,DAIRYPROMO,F,20대
356,2024-03-10,Shipped,Amazon,Expedited,복숭아,FR-PCH-012,과일,5개입,Delivered,2,11700,분당구,경기도,13500,FRUITPROMO5,M,50대
357,2024-03-10,Shipped,Coupang,Standard,샐러드 채소,VG-SLD-012,채소,300g,Delivered,1,4700,일산동구,경기도,10300,VEGGIESALE,F,30대
358,2024-03-11,Shipped,Market Kurly,Priority,플레인 요거트,DP-YGT-036,유제품,400g,In Transit,3,5500,수원시,경기도,16400,DAIRYPROMO,M,40대
359,2024-03-11,Shipped,SSG.com,Standard,수박,FR-WML-012,과일,1통,Delivered,1,12900,용산구,서울,4000,SUMMERFRUIT,F,50대
360,2024-03-11,Shipped,Amazon,Expedited,양파,VG-ONI-012,채소,1kg,Delivered,2,3500,성동구,서울,4800,VEGGIESALE,M,30대
361,2024-03-11,Shipped,Coupang,Standard,유기농 바나나,FR-BNN-013,과일,500g,Delivered,1,5990,마포구,서울,4100,FRUITPROMO5,F,60대
362,2024-03-11,Shipped,Market Kurly,Expedited,국산 방울토마토,VG-TOM-026,채소,200g,Delivered,3,3500,중구,서울,4500,NO_PROMO,M,30대
363,2024-03-12,Shipped,SSG.com,Standard,순두부,DP-TFU-013,유제품,300g,In Transit,1,3000,종로구,서울,3000,FRESH10OFF,F,40대
364,2024-03-12,Shipped,Amazon,Priority,아보카도,FR-AVC-013,과일,3개입,Delivered,2,6700,은평구,서울,3400,FRUITPROMO5,M,50대
365,2024-03-12,Shipped,Coupang,Standard,유기농 당근,VG-CRT-013,채소,500g,Delivered,1,4200,동대문구,서울,2500,VEGGIESALE,F,30대
366,2024-03-12,Shipped,Market Kurly,Expedited,유기농 시금치,VG-SPN-013,채소,300g,Delivered,3,4900,서대문구,서울,3600,VEGGIESALE,M,40대
367,2024-03-12,Shipped,SSG.com,Standard,신선 우유,DP-MLK-025,유제품,1L,Delivered,1,2900,강북구,서울,1000,DAIRYPROMO,F,20대
368,2024-03-13,Shipped,Amazon,Expedited,태국 망고,FR-MNG-013,과일,2개입,In Transit,2,7200,도봉구,서울,1300,SUMMERFRUIT,M,50대
369,2024-03-13,Shipped,Coupang,Standard,브로콜리,VG-BRC-013,채소,300g,Delivered,1,3900,노원구,서울,1300,NO_PROMO,F,30대
370,2024-03-13,Shipped,Market Kurly,Priority,그릭 요거트,DP-YGT-037,유제품,500g,Delivered,3,7800,중랑구,서울,2100,DAIRYPROMO,M,40대
371,2024-03-13,Shipped,SSG.com,Standard,골드 키위,FR-KWI-013,과일,6개입,Delivered,1,8900,구로구,서울,8200,FRUITPROMO5,F,50대
372,2024-03-13,Shipped,Amazon,Expedited,유기농 오이,VG-CCB-013,채소,3개입,Delivered,2,4800,금천구,서울,8500,VEGGIESALE,M,30대
373,2024-03-14,Shipped,Coupang,Standard,체다 치즈,DP-CHS-025,유제품,200g,In Transit,1,7900,동작구,서울,7200,DAIRYPROMO,F,60대
374,2024-03-14,Shipped,Market Kurly,Expedited,딸기,FR-STB-013,과일,400g,Delivered,3,12900,관악구,서울,8700,SUMMERFRUIT,M,30대
375,2024-03-14,Shipped,SSG.com,Standard,양배추,VG-CBG-013,채소,1통,Delivered,1,3900,광진구,서울,5000,NO_PROMO,F,40대
376,2024-03-14,Shipped,Amazon,Priority,무가당 요구르트,DP-YGT-038,유제품,4개입,Delivered,2,6900,성북구,서울,2800,DAIRYPROMO,M,50대
377,2024-03-14,Shipped,Coupang,Standard,파인애플,FR-PNP-013,과일,1개,Delivered,1,6900,강동구,서울,5900,FRUITPROMO5,F,30대
378,2024-03-15,Shipped,Market Kurly,Expedited,청경채,VG-BCH-013,채소,300g,In Transit,3,4900,분당구,경기도,13500,VEGGIESALE,M,40대
379,2024-03-15,Shipped,SSG.com,Standard,저지방 우유,DP-MLK-026,유제품,1L,Delivered,1,3500,일산동구,경기도,10300,DAIRYPROMO,F,20대
380,2024-03-15,Shipped,Amazon,Expedited,블루베리,FR-BBR-013,과일,200g,Delivered,2,9800,수원시,경기도,16400,SUMMERFRUIT,M,50대
381,2024-03-15,Shipped,Coupang,Standard,방울토마토,VG-TOM-027,채소,300g,Delivered,1,4800,용산구,서울,4000,VEGGIESALE,F,30대
382,2024-03-15,Shipped,Market Kurly,Priority,모짜렐라 치즈,DP-CHS-026,유제품,250g,Delivered,3,8500,성동구,서울,4800,DAIRYPROMO,M,40대
383,2024-03-16,Shipped,SSG.com,Standard,사과,FR-APL-013,과일,1kg,In Transit,1,6500,마포구,서울,4100,FRUITPROMO5,F,50대
384,2024-03-16,Shipped,Amazon,Expedited,고구마,VG-SWP-013,채소,1kg,Delivered,2,5800,중구,서울,4500,VEGGIESALE,M,30대
385,2024-03-16,Shipped,Coupang,Standard,연유,DP-CDM-013,유제품,300g,Delivered,1,4500,종로구,서울,3000,DAIRYPROMO,F,60대
386,2024-03-16,Shipped,Market Kurly,Expedited,복숭아,FR-PCH-013,과일,5개입,Delivered,3,11700,은평구,서울,3400,FRUITPROMO5,M,30대
387,2024-03-16,Shipped,SSG.com,Standard,샐러드 채소,VG-SLD-013,채소,300g,Delivered,1,4700,동대문구,서울,2500,VEGGIESALE,F,40대
388,2024-03-17,Shipped,Amazon,Priority,플레인 요거트,DP-YGT-039,유제품,400g,In Transit,2,5500,서대문구,서울,3600,DAIRYPROMO,M,50대
389,2024-03-17,Shipped,Coupang,Standard,수박,FR-WML-013,과일,1통,Delivered,1,12900,강북구,서울,1000,SUMMERFRUIT,F,30대
390,2024-03-17,Shipped,Market Kurly,Expedited,양파,VG-ONI-013,채소,1kg,Delivered,3,3500,도봉구,서울,1300,VEGGIESALE,M,40대
391,2024-03-17,Shipped,SSG.com,Standard,유기농 바나나,FR-BNN-014,과일,500g,Delivered,1,5990,노원구,서울,1300,FRUITPROMO5,F,20대
392,2024-03-17,Shipped,Amazon,Expedited,국산 방울토마토,VG-TOM-028,채소,200g,Delivered,2,3500,중랑구,서울,2100,NO_PROMO,M,50대
393,2024-03-18,Shipped,Coupang,Standard,순두부,DP-TFU-014,유제품,300g,In Transit,1,3000,구로구,서울,8200,FRESH10OFF,F,30대
394,2024-03-18,Shipped,Market Kurly,Priority,아보카도,FR-AVC-014,과일,3개입,Delivered,3,6700,금천구,서울,8500,FRUITPROMO5,M,40대
395,2024-03-18,Shipped,SSG.com,Standard,유기농 당근,VG-CRT-014,채소,500g,Delivered,1,4200,동작구,서울,7200,VEGGIESALE,F,50대
396,2024-03-18,Shipped,Amazon,Expedited,유기농 시금치,VG-SPN-014,채소,300g,Delivered,2,4900,관악구,서울,8700,VEGGIESALE,M,30대
397,2024-03-18,Shipped,Coupang,Standard,신선 우유,DP-MLK-027,유제품,1L,Delivered,1,2900,광진구,서울,5000,DAIRYPROMO,F,60대
398,2024-03-19,Shipped,Market Kurly,Expedited,태국 망고,FR-MNG-014,과일,2개입,In Transit,3,7200,성북구,서울,2800,SUMMERFRUIT,M,30대
399,2024-03-19,Shipped,SSG.com,Standard,브로콜리,VG-BRC-014,채소,300g,Delivered,1,3900,강동구,서울,5900,NO_PROMO,F,40대
400,2024-03-19,Shipped,Amazon,Priority,그릭 요거트,DP-YGT-040,유제품,500g,Delivered,2,7800,분당구,경기도,13500,DAIRYPROMO,M,50대
401,2024-03-19,Shipped,Coupang,Standard,골드 키위,FR-KWI-014,과일,6개입,Delivered,1,8900,일산동구,경기도,10300,FRUITPROMO5,F,30대
402,2024-03-19,Shipped,Market Kurly,Expedited,유기농 오이,VG-CCB-014,채소,3개입,Delivered,3,4800,수원시,경기도,16400,VEGGIESALE,M,40대
403,2024-03-20,Shipped,SSG.com,Standard,체다 치즈,DP-CHS-027,유제품,200g,In Transit,1,7900,용산구,서울,4000,DAIRYPROMO,F,20대
404,2024-03-20,Shipped,Amazon,Expedited,딸기,FR-STB-014,과일,400g,Delivered,2,12900,성동구,서울,4800,SUMMERFRUIT,M,50대
405,2024-03-20,Shipped,Coupang,Standard,양배추,VG-CBG-014,채소,1통,Delivered,1,3900,마포구,서울,4100,NO_PROMO,F,30대
406,2024-03-20,Shipped,Market Kurly,Priority,무가당 요구르트,DP-YGT-041,유제품,4개입,Delivered,3,6900,중구,서울,4500,DAIRYPROMO,M,40대
407,2024-03-20,Shipped,SSG.com,Standard,파인애플,FR-PNP-014,과일,1개,Delivered,1,6900,종로구,서울,3000,FRUITPROMO5,F,50대
408,2024-03-21,Shipped,Amazon,Expedited,청경채,VG-BCH-014,채소,300g,In Transit,2,4900,은평구,서울,3400,VEGGIESALE,M,30대
409,2024-03-21,Shipped,Coupang,Standard,저지방 우유,DP-MLK-028,유제품,1L,Delivered,1,3500,동대문구,서울,2500,DAIRYPROMO,F,60대
410,2024-03-21,Shipped,Market Kurly,Expedited,블루베리,FR-BBR-014,과일,200g,Delivered,3,9800,서대문구,서울,3600,SUMMERFRUIT,M,30대
411,2024-03-21,Shipped,SSG.com,Standard,방울토마토,VG-TOM-029,채소,300g,Delivered,1,4800,강북구,서울,1000,VEGGIESALE,F,40대
412,2024-03-21,Shipped,Amazon,Priority,모짜렐라 치즈,DP-CHS-028,유제품,250g,Delivered,2,8500,도봉구,서울,1300,DAIRYPROMO,M,50대
413,2024-03-22,Shipped,Coupang,Standard,사과,FR-APL-014,과일,1kg,In Transit,1,6500,노원구,서울,1300,FRUITPROMO5,F,30대
414,2024-03-22,Shipped,Market Kurly,Expedited,고구마,VG-SWP-014,채소,1kg,Delivered,3,5800,중랑구,서울,2100,VEGGIESALE,M,40대
415,2024-03-22,Shipped,SSG.com,Standard,연유,DP-CDM-014,유제품,300g,Delivered,1,4500,구로구,서울,8200,DAIRYPROMO,F,20대
416,2024-03-22,Shipped,Amazon,Expedited,복숭아,FR-PCH-014,과일,5개입,Delivered,2,11700,금천구,서울,8500,FRUITPROMO5,M,50대
417,2024-03-22,Shipped,Coupang,Standard,샐러드 채소,VG-SLD-014,채소,300g,Delivered,1,4700,동작구,서울,7200,VEGGIESALE,F,30대
418,2024-03-23,Shipped,Market Kurly,Priority,플레인 요거트,DP-YGT-042,유제품,400g,In Transit,3,5500,관악구,서울,8700,DAIRYPROMO,M,40대
419,2024-03-23,Shipped,SSG.com,Standard,수박,FR-WML-014,과일,1통,Delivered,1,12900,광진구,서울,5000,SUMMERFRUIT,F,50대
420,2024-03-23,Shipped,Amazon,Expedited,양파,VG-ONI-014,채소,1kg,Delivered,2,3500,성북구,서울,2800,VEGGIESALE,M,30대
421,2024-03-23,Shipped,Coupang,Standard,유기농 바나나,FR-BNN-015,과일,500g,Delivered,1,5990,강동구,서울,5900,FRUITPROMO5,F,60대
422,2024-03-23,Shipped,Market Kurly,Expedited,국산 방울토마토,VG-TOM-030,채소,200g,Delivered,3,3500,분당구,경기도,13500,NO_PROMO,M,30대
423,2024-03-24,Shipped,SSG.com,Standard,순두부,DP-TFU-015,유제품,300g,In Transit,1,3000,일산동구,경기도,10300,FRESH10OFF,F,40대
424,2024-03-24,Shipped,Amazon,Priority,아보카도,FR-AVC-015,과일,3개입,Delivered,2,6700,수원시,경기도,16400,FRUITPROMO5,M,50대
425,2024-03-24,Shipped,Coupang,Standard,유기농 당근,VG-CRT-015,채소,500g,Delivered,1,4200,용산구,서울,4000,VEGGIESALE,F,30대
426,2024-03-24,Shipped,Market Kurly,Expedited,유기농 시금치,VG-SPN-015,채소,300g,Delivered,3,4900,성동구,서울,4800,VEGGIESALE,M,40대
427,2024-03-24,Shipped,SSG.com,Standard,신선 우유,DP-MLK-029,유제품,1L,Delivered,1,2900,마포구,서울,4100,DAIRYPROMO,F,20대
428,2024-03-25,Shipped,Amazon,Expedited,태국 망고,FR-MNG-015,과일,2개입,In Transit,2,7200,중구,서울,4500,SUMMERFRUIT,M,50대
429,2024-03-25,Shipped,Coupang,Standard,브로콜리,VG-BRC-015,채소,300g,Delivered,1,3900,종로구,서울,3000,NO_PROMO,F,30대
430,2024-03-25,Shipped,Market Kurly,Priority,그릭 요거트,DP-YGT-043,유제품,500g,Delivered,3,7800,은평구,서울,3400,DAIRYPROMO,M,40대
431,2024-03-25,Shipped,SSG.com,Standard,골드 키위,FR-KWI-015,과일,6개입,Delivered,1,8900,동대문구,서울,2500,FRUITPROMO5,F,50대
432,2024-03-25,Shipped,Amazon,Expedited,유기농 오이,VG-CCB-015,채소,3개입,Delivered,2,4800,서대문구,서울,3600,VEGGIESALE,M,30대
433,2024-03-26,Shipped,Coupang,Standard,체다 치즈,DP-CHS-029,유제품,200g,In Transit,1,7900,강북구,서울,1000,DAIRYPROMO,F,60대
434,2024-03-26,Shipped,Market Kurly,Expedited,딸기,FR-STB-015,과일,400g,Delivered,3,12900,도봉구,서울,1300,SUMMERFRUIT,M,30대
435,2024-03-26,Shipped,SSG.com,Standard,양배추,VG-CBG-015,채소,1통,Delivered,1,3900,노원구,서울,1300,NO_PROMO,F,40대
436,2024-03-26,Shipped,Amazon,Priority,무가당 요구르트,DP-YGT-044,유제품,4개입,Delivered,2,6900,중랑구,서울,2100,DAIRYPROMO,M,50대
437,2024-03-26,Shipped,Coupang,Standard,파인애플,FR-PNP-015,과일,1개,Delivered,1,6900,구로구,서울,8200,FRUITPROMO5,F,30대
438,2024-03-27,Shipped,Market Kurly,Expedited,청경채,VG-BCH-015,채소,300g,In Transit,3,4900,금천구,서울,8500,VEGGIESALE,M,40대
439,2024-03-27,Shipped,SSG.com,Standard,저지방 우유,DP-MLK-030,유제품,1L,Delivered,1,3500,동작구,서울,7200,DAIRYPROMO,F,20대
440,2024-03-27,Shipped,Amazon,Expedited,블루베리,FR-BBR-015,과일,200g,Delivered,2,9800,관악구,서울,8700,SUMMERFRUIT,M,50대
441,2024-03-27,Shipped,Coupang,Standard,방울토마토,VG-TOM-031,채소,300g,Delivered,1,4800,광진구,서울,5000,VEGGIESALE,F,30대
442,2024-03-27,Shipped,Market Kurly,Priority,모짜렐라 치즈,DP-CHS-030,유제품,250g,Delivered,3,8500,성북구,서울,2800,DAIRYPROMO,M,40대
443,2024-03-28,Shipped,SSG.com,Standard,사과,FR-APL-015,과일,1kg,In Transit,1,6500,강동구,서울,5900,FRUITPROMO5,F,50대
444,2024-03-28,Shipped,Amazon,Expedited,고구마,VG-SWP-015,채소,1kg,Delivered,2,5800,분당구,경기도,13500,VEGGIESALE,M,30대
445,2024-03-28,Shipped,Coupang,Standard,연유,DP-CDM-015,유제품,300g,Delivered,1,4500,일산동구,경기도,10300,DAIRYPROMO,F,60대
446,2024-03-28,Shipped,Market Kurly,Expedited,복숭아,FR-PCH-015,과일,5개입,Delivered,3,11700,수원시,경기도,16400,FRUITPROMO5,M,30대
447,2024-03-28,Shipped,SSG.com,Standard,샐러드 채소,VG-SLD-015,채소,300g,Delivered,1,4700,용산구,서울,4000,VEGGIESALE,F,40대
448,2024-03-29,Shipped,Amazon,Priority,플레인 요거트,DP-YGT-045,유제품,400g,In Transit,2,5500,성동구,서울,4800,DAIRYPROMO,M,50대
449,2024-03-29,Shipped,Coupang,Standard,수박,FR-WML-015,과일,1통,Delivered,1,12900,마포구,서울,4100,SUMMERFRUIT,F,30대
450,2024-03-29,Shipped,Market Kurly,Expedited,양파,VG-ONI-015,채소,1kg,Delivered,3,3500,중구,서울,4500,VEGGIESALE,M,40대
451,2024-03-29,Shipped,SSG.com,Standard,유기농 바나나,FR-BNN-016,과일,500g,Delivered,1,5990,종로구,서울,3000,FRUITPROMO5,F,20대
452,2024-03-29,Shipped,Amazon,Expedited,국산 방울토마토,VG-TOM-032,채소,200g,Delivered,2,3500,은평구,서울,3400,NO_PROMO,M,50대
453,2024-03-30,Shipped,Coupang,Standard,순두부,DP-TFU-016,유제품,300g,In Transit,1,3000,동대문구,서울,2500,FRESH10OFF,F,30대
454,2024-03-30,Shipped,Market Kurly,Priority,아보카도,FR-AVC-016,과일,3개입,Delivered,3,6700,서대문구,서울,3600,FRUITPROMO5,M,40대
455,2024-03-30,Shipped,SSG.com,Standard,유기농 당근,VG-CRT-016,채소,500g,Delivered,1,4200,강북구,서울,1000,VEGGIESALE,F,50대
456,2024-03-30,Shipped,Amazon,Expedited,유기농 시금치,VG-SPN-016,채소,300g,Delivered,2,4900,도봉구,서울,1300,VEGGIESALE,M,30대
457,2024-03-30,Shipped,Coupang,Standard,신선 우유,DP-MLK-031,유제품,1L,Delivered,1,2900,노원구,서울,1300,DAIRYPROMO,F,60대
458,2024-03-31,Shipped,Market Kurly,Expedited,태국 망고,FR-MNG-016,과일,2개입,In Transit,3,7200,중랑구,서울,2100,SUMMERFRUIT,M,30대
459,2024-03-31,Shipped,SSG.com,Standard,브로콜리,VG-BRC-016,채소,300g,Delivered,1,3900,구로구,서울,8200,NO_PROMO,F,40대
460,2024-03-31,Shipped,Amazon,Priority,그릭 요거트,DP-YGT-046,유제품,500g,Delivered,2,7800,금천구,서울,8500,DAIRYPROMO,M,50대
461,2024-03-31,Shipped,Coupang,Standard,골드 키위,FR-KWI-016,과일,6개입,Delivered,1,8900,동작구,서울,7200,FRUITPROMO5,F,30대
462,2024-03-31,Shipped,Market Kurly,Expedited,유기농 오이,VG-CCB-016,채소,3개입,Delivered,3,4800,관악구,서울,8700,VEGGIESALE,M,40대
463,2024-04-01,Shipped,SSG.com,Standard,체다 치즈,DP-CHS-031,유제품,200g,In Transit,1,7900,광진구,서울,5000,DAIRYPROMO,F,20대
464,2024-04-01,Shipped,Amazon,Expedited,딸기,FR-STB-016,과일,400g,Delivered,2,12900,성북구,서울,2800,SUMMERFRUIT,M,50대
465,2024-04-01,Shipped,Coupang,Standard,양배추,VG-CBG-016,채소,1통,Delivered,1,3900,강동구,서울,5900,NO_PROMO,F,30대
466,2024-04-01,Shipped,Market Kurly,Priority,무가당 요구르트,DP-YGT-047,유제품,4개입,Delivered,3,6900,분당구,경기도,13500,DAIRYPROMO,M,40대
467,2024-04-01,Shipped,SSG.com,Standard,파인애플,FR-PNP-016,과일,1개,Delivered,1,6900,일산동구,경기도,10300,FRUITPROMO5,F,50대
468,2024-04-02,Shipped,Amazon,Expedited,청경채,VG-BCH-016,채소,300g,In Transit,2,4900,수원시,경기도,16400,VEGGIESALE,M,30대
469,2024-04-02,Shipped,Coupang,Standard,저지방 우유,DP-MLK-032,유제품,1L,Delivered,1,3500,용산구,서울,4000,DAIRYPROMO,F,60대
470,2024-04-02,Shipped,Market Kurly,Expedited,블루베리,FR-BBR-016,과일,200g,Delivered,3,9800,성동구,서울,4800,SUMMERFRUIT,M,30대
471,2024-04-02,Shipped,SSG.com,Standard,방울토마토,VG-TOM-033,채소,300g,Delivered,1,4800,마포구,서울,4100,VEGGIESALE,F,40대
472,2024-04-02,Shipped,Amazon,Priority,모짜렐라 치즈,DP-CHS-032,유제품,250g,Delivered,2,8500,중구,서울,4500,DAIRYPROMO,M,50대
473,2024-04-03,Shipped,Coupang,Standard,사과,FR-APL-016,과일,1kg,In Transit,1,6500,종로구,서울,3000,FRUITPROMO5,F,30대
474,2024-04-03,Shipped,Market Kurly,Expedited,고구마,VG-SWP-016,채소,1kg,Delivered,3,5800,은평구,서울,3400,VEGGIESALE,M,40대
475,2024-04-03,Shipped,SSG.com,Standard,연유,DP-CDM-016,유제품,300g,Delivered,1,4500,동대문구,서울,2500,DAIRYPROMO,F,20대
476,2024-04-03,Shipped,Amazon,Expedited,복숭아,FR-PCH-016,과일,5개입,Delivered,2,11700,서대문구,서울,3600,FRUITPROMO5,M,50대
477,2024-04-03,Shipped,Coupang,Standard,샐러드 채소,VG-SLD-016,채소,300g,Delivered,1,4700,강북구,서울,1000,VEGGIESALE,F,30대
478,2024-04-04,Shipped,Market Kurly,Priority,플레인 요거트,DP-YGT-048,유제품,400g,In Transit,3,5500,도봉구,서울,1300,DAIRYPROMO,M,40대
479,2024-04-04,Shipped,SSG.com,Standard,수박,FR-WML-016,과일,1통,Delivered,1,12900,노원구,서울,1300,SUMMERFRUIT,F,50대
480,2024-04-04,Shipped,Amazon,Expedited,양파,VG-ONI-016,채소,1kg,Delivered,2,3500,중랑구,서울,2100,VEGGIESALE,M,30대
481,2024-04-04,Shipped,Coupang,Standard,유기농 바나나,FR-BNN-017,과일,500g,Delivered,1,5990,구로구,서울,8200,FRUITPROMO5,F,60대
482,2024-04-04,Shipped,Market Kurly,Expedited,국산 방울토마토,VG-TOM-034,채소,200g,Delivered,3,3500,금천구,서울,8500,NO_PROMO,M,30대
483,2024-04-05,Shipped,SSG.com,Standard,순두부,DP-TFU-017,유제품,300g,In Transit,1,3000,동작구,서울,7200,FRESH10OFF,F,40대
484,2024-04-05,Shipped,Amazon,Priority,아보카도,FR-AVC-017,과일,3개입,Delivered,2,6700,관악구,서울,8700,FRUITPROMO5,M,50대
485,2024-04-05,Shipped,Coupang,Standard,유기농 당근,VG-CRT-017,채소,500g,Delivered,1,4200,광진구,서울,5000,VEGGIESALE,F,30대
486,2024-04-05,Shipped,Market Kurly,Expedited,유기농 시금치,VG-SPN-017,채소,300g,Delivered,3,4900,성북구,서울,2800,VEGGIESALE,M,40대
487,2024-04-05,Shipped,SSG.com,Standard,신선 우유,DP-MLK-033,유제품,1L,Delivered,1,2900,강동구,서울,5900,DAIRYPROMO,F,20대
488,2024-04-06,Shipped,Amazon,Expedited,태국 망고,FR-MNG-017,과일,2개입,In Transit,2,7200,분당구,경기도,13500,SUMMERFRUIT,M,50대
489,2024-04-06,Shipped,Coupang,Standard,브로콜리,VG-BRC-017,채소,300g,Delivered,1,3900,일산동구,경기도,10300,NO_PROMO,F,30대
490,2024-04-06,Shipped,Market Kurly,Priority,그릭 요거트,DP-YGT-049,유제품,500g,Delivered,3,7800,수원시,경기도,16400,DAIRYPROMO,M,40대
491,2024-04-06,Shipped,SSG.com,Standard,골드 키위,FR-KWI-017,과일,6개입,Delivered,1,8900,용산구,서울,4000,FRUITPROMO5,F,50대
492,2024-04-06,Shipped,Amazon,Expedited,유기농 오이,VG-CCB-017,채소,3개입,Delivered,2,4800,성동구,서울,4800,VEGGIESALE,M,30대
493,2024-04-07,Shipped,Coupang,Standard,체다 치즈,DP-CHS-033,유제품,200g,In Transit,1,7900,마포구,서울,4100,DAIRYPROMO,F,60대
494,2024-04-07,Shipped,Market Kurly,Expedited,딸기,FR-STB-017,과일,400g,Delivered,3,12900,중구,서울,4500,SUMMERFRUIT,M,30대
495,2024-04-07,Shipped,SSG.com,Standard,양배추,VG-CBG-017,채소,1통,Delivered,1,3900,종로구,서울,3000,NO_PROMO,F,40대
496,2024-04-07,Shipped,Amazon,Priority,무가당 요구르트,DP-YGT-050,유제품,4개입,Delivered,2,6900,은평구,서울,3400,DAIRYPROMO,M,50대
497,2024-04-07,Shipped,Coupang,Standard,파인애플,FR-PNP-017,과일,1개,Delivered,1,6900,동대문구,서울,2500,FRUITPROMO5,F,30대
498,2024-04-08,Shipped,Market Kurly,Expedited,청경채,VG-BCH-017,채소,300g,In Transit,3,4900,서대문구,서울,3600,VEGGIESALE,M,40대
499,2024-04-08,Shipped,SSG.com,Standard,저지방 우유,DP-MLK-034,유제품,1L,Delivered,1,3500,강북구,서울,1000,DAIRYPROMO,F,20대
500,2024-04-08,Shipped,Amazon,Expedited,블루베리,FR-BBR-017,과일,200g,Delivered,2,9800,도봉구,서울,1300,SUMMERFRUIT,M,50대
501,2024-04-08,Shipped,Coupang,Standard,방울토마토,VG-TOM-035,채소,300g,Delivered,1,4800,노원구,서울,1300,VEGGIESALE,F,30대
502,2024-04-08,Shipped,Market Kurly,Priority,모짜렐라 치즈,DP-CHS-034,유제품,250g,Delivered,3,8500,중랑구,서울,2100,DAIRYPROMO,M,40대
503,2024-04-09,Shipped,SSG.com,Standard,사과,FR-APL-017,과일,1kg,In Transit,1,6500,구로구,서울,8200,FRUITPROMO5,F,50대
504,2024-04-09,Shipped,Amazon,Expedited,고구마,VG-SWP-017,채소,1kg,Delivered,2,5800,금천구,서울,8500,VEGGIESALE,M,30대
505,2024-04-09,Shipped,Coupang,Standard,연유,DP-CDM-017,유제품,300g,Delivered,1,4500,동작구,서울,7200,DAIRYPROMO,F,60대
506,2024-04-09,Shipped,Market Kurly,Expedited,복숭아,FR-PCH-017,과일,5개입,Delivered,3,11700,관악구,서울,8700,FRUITPROMO5,M,30대
507,2024-04-09,Shipped,SSG.com,Standard,샐러드 채소,VG-SLD-017,채소,300g,Delivered,1,4700,광진구,서울,5000,VEGGIESALE,F,40대
508,2024-04-10,Shipped,Amazon,Priority,플레인 요거트,DP-YGT-051,유제품,400g,In Transit,2,5500,성북구,서울,2800,DAIRYPROMO,M,50대
509,2024-04-10,Shipped,Coupang,Standard,수박,FR-WML-017,과일,1통,Delivered,1,12900,강동구,서울,5900,SUMMERFRUIT,F,30대
510,2024-04-10,Shipped,Market Kurly,Expedited,양파,VG-ONI-017,채소,1kg,Delivered,3,3500,분당구,경기도,13500,VEGGIESALE,M,40
511,2024-04-10,Shipped,SSG.com,Standard,유기농 바나나,FR-BNN-018,과일,500g,Delivered,1,5990,일산동구,경기도,10300,FRUITPROMO5,F,20대
512,2024-04-10,Shipped,Amazon,Expedited,국산 방울토마토,VG-TOM-036,채소,200g,Delivered,2,3500,수원시,경기도,16400,NO_PROMO,M,50대
513,2024-04-11,Shipped,Coupang,Standard,순두부,DP-TFU-018,유제품,300g,In Transit,1,3000,용산구,서울,4000,FRESH10OFF,F,30대
514,2024-04-11,Shipped,Market Kurly,Priority,아보카도,FR-AVC-018,과일,3개입,Delivered,3,6700,성동구,서울,4800,FRUITPROMO5,M,40대
515,2024-04-11,Shipped,SSG.com,Standard,유기농 당근,VG-CRT-018,채소,500g,Delivered,1,4200,마포구,서울,4100,VEGGIESALE,F,50대
